Date,Close,High,Low,Open,Volume,Ticker
2024-12-17,618.41357421875,631.3221415597952,615.5183552206975,625.1324029345234,12897800,META
2024-12-18,596.200439453125,626.3204297339289,595.3318859457509,619.9709830820838,17075500,META
2024-12-19,594.5830688476562,610.5066497694395,594.0140061011585,609.37851745456,14958100,META
2024-12-20,584.2802124023438,602.1106028930976,579.0389119066372,589.6013973957005,48989400,META
2024-12-23,598.8560180664062,600.0940145583529,585.2785777785421,588.6230024208112,10205800,META
2024-12-24,606.742919921875,606.9825124772965,598.286984494369,601.7212257007668,4726100,META
2024-12-26,602.3502197265625,605.2953437391651,597.9475539437108,604.4766951738098,6081400,META
2024-12-27,598.8161010742188,600.8526988194768,588.8226780836644,598.4167395081588,8084200,META
2024-12-30,590.26025390625,595.9508206949702,584.6096598318045,587.7743898032761,7025900,META
2024-12-31,584.539794921875,592.9857373463826,582.8825114890158,591.2886030654797,6019500,META
2025-01-02,598.2470092773438,603.9075966445652,586.8459500467553,588.7427650585881,12682300,META
2025-01-03,603.6280517578125,608.4899766390093,595.4216417161412,603.7578412050734,11436800,META
2025-01-06,629.15576171875,629.9444307411353,604.6164740709102,610.8162059478007,14560800,META
2025-01-07,616.8661499023438,631.0525644518098,607.2221227274762,630.6532638258104,12071500,META
2025-01-08,609.7080078125,615.4185614591353,601.7911551332733,612.383620674881,10085800,META
2025-01-10,614.8394775390625,628.8661838676574,596.3502074506945,609.0191819848814,19256600,META
2025-01-13,607.322021484375,607.9609147021279,597.4583876521832,606.0940181446159,10785000,META
2025-01-14,593.2653198242188,604.4866852448625,587.5747526134381,604.0673982519899,13598000,META
2025-01-15,616.097412109375,621.428590409025,605.4950145852582,609.1988889602708,15524300,META
2025-01-16,610.2869873046875,615.2287967227725,608.6996562564747,610.4866680664915,8355300,META
2025-01-17,611.754638671875,623.9343741078126,602.6696811223908,623.0159156407722,17280600,META
2025-01-21,615.4385375976562,620.4701642986823,608.0008701831367,616.8062626104474,11674000,META
2025-01-22,622.4668579101562,632.6499686545925,618.4035946049794,622.2671771241828,12274000,META
2025-01-23,635.3953857421875,635.5451006249901,620.1207507212021,626.3204214724742,9910200,META
2025-01-24,646.4170532226562,650.9195895810104,633.1490976350807,635.3454642652555,19065300,META
2025-01-27,658.7865600585938,662.7699387361127,624.0641625170977,625.5716701424085,28399200,META
2025-01-28,673.2125854492188,681.4489143819349,658.377163631469,664.8963720229036,20950100,META
2025-01-29,675.3690185546875,679.921460010166,664.5669404267016,673.8814972952861,21377800,META
2025-01-30,685.8616333007812,709.6121910679191,674.9796703493296,695.6653687628108,29322900,META
2025-01-31,688.0379638671875,704.1312468061141,684.443953741468,689.854955287262,19331700,META
2025-02-03,696.3043212890625,702.8334624844176,674.1311016230156,674.789981183126,21415700,META
2025-02-04,703.0231323242188,706.5373190467258,690.4639608100931,701.3359302823354,13826300,META
2025-02-05,703.7020263671875,716.950057491736,697.8517510044364,702.3842062935471,17778200,META
2025-02-06,710.8101806640625,717.7087645079753,702.3342588461929,704.710319919996,13080700,META
2025-02-07,713.3359985351562,723.8086059554087,710.5705691640067,715.6121886937868,16427100,META
2025-02-10,716.2112426757812,720.0049336246739,710.1512937758902,717.3692936641316,12904300,META
2025-02-11,718.6072387695312,722.4608279084838,708.8634018884771,712.137995992511,12998000,META
2025-02-12,724.1780395507812,725.8951602371656,711.4191869503326,714.1147251974435,12016500,META
2025-02-13,727.352783203125,727.7920565662597,716.8501952061899,720.3244703269909,12569100,META
2025-02-14,735.4493408203125,739.682305506395,724.4176625560408,724.9368204290963,16901200,META
2025-02-18,715.1829223632812,735.778741955146,705.2693843461711,734.7803990216926,21938700,META
2025-02-19,702.6038818359375,705.8285102693987,694.2377625113465,702.9332911577684,17535500,META
2025-02-20,693.6886596679688,704.4607584336488,692.4906359109783,696.1246189647087,12587400,META
2025-02-21,682.4172973632812,702.7036330054893,681.2292668396583,695.4257349847168,15660400,META
2025-02-24,667.0228881835938,686.1311871035267,661.3523074705995,685.14283732043,15677000,META
2025-02-25,656.4105224609375,666.8931239603137,640.7964233177016,664.8664584221042,20579700,META
2025-02-26,672.5836791992188,681.878249924817,656.9096821941056,658.5569724881091,14488700,META
2025-02-27,657.1492919921875,687.5089369957133,656.480419238195,681.3191981578423,12500000,META
2025-02-28,667.0927734375,668.5203965483279,641.53515727814,656.9495749111169,17534200,META
2025-03-03,653.9645385742188,680.1211361055591,649.761553743727,672.5636726462196,10843800,META
2025-03-04,638.939453125,648.6732963562011,622.6165711570532,644.4403322286904,21495200,META
2025-03-05,655.3822021484375,658.407210696861,636.6033726931404,639.9378651352356,13770000,META
2025-03-06,626.8894653320312,649.4819705904519,623.0757880479771,646.9262151408363,13446500,META
2025-03-07,624.6232299804688,633.7381060863794,599.6147510017424,624.3337324581125,21375700,META
2025-03-10,596.9990844726562,609.0989960212393,585.8975158632896,607.0623983614838,21999900,META
2025-03-11,604.7063598632812,613.911053065773,592.3468686608835,594.0639893708412,17401500,META
2025-03-12,618.5333862304688,632.2805888301948,608.3402822710135,628.8562796545592,15747000,META
2025-03-13,589.6613159179688,619.4718228579259,585.5381545107681,619.2222371114077,16480300,META
2025-03-14,607.1328125,608.3918534867013,594.3227230343585,602.3365152554182,12364500,META
2025-03-17,604.4349365234375,612.6285830204243,597.5402173129962,606.9929657834423,15473900,META
2025-03-18,581.9122314453125,599.7884911584124,574.2181394777045,599.5886327329754,20297700,META
2025-03-19,583.6109619140625,591.8646212382527,574.3281261859494,583.8308244880561,20537500,META
2025-03-20,585.5494384765625,609.7308438672675,579.0644382419948,582.3119393939553,24336500,META
2025-03-21,595.7915649414062,597.0805511513034,580.5033407556499,582.9714123876403,25015900,META
2025-03-24,618.3742065429688,622.0613721273024,611.7293556256241,614.4971845902405,15741300,META
2025-03-25,625.8284912109375,633.3926787229344,620.7024302695025,626.2781574491432,15312500,META
2025-03-26,610.51025390625,626.2681493134669,606.1436184781687,624.4095939343313,12609800,META
2025-03-27,602.11669921875,613.7777091933885,599.6385645944567,601.5371280983636,10436500,META
2025-03-28,576.2965698242188,601.2873509097175,573.4787306326517,599.8484555988796,17602800,META
2025-03-31,575.9168701171875,578.2550979207184,552.8746014719162,563.0667717382947,21124700,META
2025-04-01,585.5494384765625,589.4564053353316,569.5617404976803,570.4011214763917,12836600,META
2025-04-02,583.4810180664062,592.2042861901492,572.9191378549733,574.4679338866476,13470800,META
2025-04-03,531.2112426757812,552.1351447500087,529.8922502799351,545.7999926198693,34777500,META
2025-04-04,504.3419494628906,517.601735849335,493.8200466701195,506.2304804799959,38589800,META
2025-04-07,515.8530883789062,538.9553080099114,481.5294917990848,484.7270437213071,36606100,META
2025-04-08,510.05755615234375,547.009104812121,502.4733648379141,542.8323258955619,28034200,META
2025-04-09,585.3196411132812,587.4380062391494,501.7239302560322,508.8784288376245,39216600,META
2025-04-10,545.8699951171875,580.8530894965206,534.8884538902387,575.0475586127349,28173500,META
2025-04-11,543.152099609375,546.9791721039168,528.1836360553218,535.0982987413933,17642300,META
2025-04-14,531.0713500976562,557.3411759652797,527.8738592202099,555.7423695383274,14130900,META
2025-04-15,521.1190795898438,537.526438963531,517.1021506137689,531.7009039388483,15558700,META
2025-04-16,501.9237976074219,512.9752917109025,495.248940829508,508.1190429485272,18735100,META
2025-04-17,501.0944519042969,506.90995406615434,497.62711856756914,504.8615423906665,14593500,META
2025-04-21,484.2873840332031,493.1205839444646,479.431104674804,490.95223888134063,16166000,META
2025-04-22,499.8953552246094,506.4902868701918,485.98604429039705,491.49181764891443,17399400,META
2025-04-23,519.8699951171875,534.9284154373055,516.1228784114317,528.1236539391821,18173900,META
2025-04-24,532.7401123046875,533.4895356675911,517.1021204034743,518.3311552024028,13910000,META
2025-04-25,546.8492431640625,549.4372176521805,535.8376965321478,546.3795728163933,17098900,META
2025-04-28,549.3173217773438,558.0605943260673,540.1743933621875,555.2128099483461,15179000,META
2025-04-29,554.0137329101562,556.1421001835268,543.7016599064505,545.5802193870614,11835000,META
2025-04-30,548.577880859375,548.6777795753518,529.0928741621841,537.9860554602953,29244000,META
2025-05-01,571.7700805664062,592.4941249415356,570.0613733373625,591.6247987166439,31159000,META
2025-05-02,596.56103515625,603.8754149154345,577.8854014442142,583.0114624189366,24739300,META
2025-05-05,598.8092651367188,602.7462382701667,587.5978600254365,590.765405664398,13887700,META
2025-05-06,586.8584594726562,595.5717870403006,586.1290402304902,592.0744779246842,10600700,META
2025-05-07,596.3511352539062,602.6163340287609,586.2189168396308,589.9060821921285,13139100,META
2025-05-08,597.5502319335938,610.8299920094227,596.1612859928888,605.8238341716766,14622800,META
2025-05-09,592.0344848632812,606.5033331458584,591.2551162399334,603.2558317407384,10427300,META
2025-05-12,638.9383544921875,639.8976383332824,620.5525382829127,630.434887813048,21965100,META
2025-05-13,655.525634765625,660.4118286945162,642.335771505551,645.0436488654467,18570800,META
2025-05-14,658.85302734375,662.1604799651236,653.8069223034624,660.7016415387022,12348200,META
2025-05-15,643.3849487304688,656.8046155684391,638.0890359072837,653.7769769402204,14341800,META
2025-05-16,639.8477172851562,639.9476160073406,625.6686244756826,637.4695422101522,18519000,META
2025-05-19,639.9376220703125,642.5056535406882,627.3173272935575,627.7669935255635,9592400,META
2025-05-20,636.6101684570312,638.8584386405468,631.7739236379011,635.521040610427,6743500,META
2025-05-21,635.0114135742188,646.1128573238404,629.6854943191497,631.304243948337,11464600,META
2025-05-22,636.08056640625,642.7554230220385,630.2250866339274,633.5624844477077,8228400,META
2025-05-23,626.577880859375,631.9637513811242,622.1712983340897,623.5202359878101,8454100,META
2025-05-27,641.826171875,642.5855973216567,632.2635222678258,634.9214503428936,9508400,META
2025-05-28,643.085205078125,650.3795803263449,642.0559677120978,642.1059170723001,9042900,META
2025-05-29,644.5540771484375,652.8177387372123,639.0083561535087,651.1490397001155,8883400,META
2025-05-30,646.9921875,648.9106942904369,632.2935358628563,642.0060336659102,16241000,META
2025-06-02,670.3842163085938,672.7423872324788,643.7646833041948,643.8945882353455,15766300,META
2025-06-03,666.3372802734375,675.0606098458437,664.5187332165345,670.933780241162,11585000,META
2025-06-04,687.4210815429688,688.4702620523693,668.0559769852821,668.8054003474581,14031900,META
2025-06-05,684.0936279296875,693.8461337530863,681.7254549732214,691.128193299702,13083100,META
2025-06-06,697.173583984375,702.2696384274917,691.3380472640042,695.634728988938,11728000,META
2025-06-09,693.5263671875,704.6478147285023,693.4064643289632,697.9230086279447,12773200,META
2025-06-10,701.8599853515625,702.6893032959509,691.0282928322797,700.8107438516906,10850100,META
2025-06-11,693.6063232421875,708.3249785260691,691.4579518801445,703.1689726406868,9582500,META
2025-06-12,692.826904296875,694.8453707616588,686.471808739605,692.7669528666453,7322700,META
2025-06-13,682.344970703125,694.0359873588837,680.4864154008052,687.4210820231808,9274400,META
2025-06-16,702.1199951171875,707.1500244140625,693.510009765625,699.3300170898438,13720300,META
2025-06-17,697.22998046875,705.969970703125,696.0599975585938,702.0,10066100,META
2025-06-18,695.77001953125,701.5900268554688,694.9000244140625,698.1799926757812,10068300,META
2025-06-20,682.3499755859375,701.8200073242188,678.6699829101562,700.75,22538600,META
2025-06-23,698.530029296875,699.0499877929688,678.75,683.6900024414062,11080100,META
2025-06-24,712.2000122070312,713.1900024414062,702.1099853515625,704.8900146484375,13823200,META
2025-06-25,708.6799926757812,716.5800170898438,705.3800048828125,713.3200073242188,9320400,META
2025-06-26,726.0900268554688,728.219970703125,711.0499877929688,714.3599853515625,13964800,META
2025-06-27,733.6300048828125,735.4299926757812,725.8599853515625,726.52001953125,18775700,META
